pm25,pm10,co2,humidity,temperature,voc_reported,label
37.45,53.23,862.52,38.73,24.11,295.07,RISING_RISK
44.39,62.3,1043.1,42.83,22.09,374.24,STAGNATION_PREDICTED
44.67,67.05,1074.0,39.61,24.62,409.3,STAGNATION_PREDICTED
23.57,48.34,784.55,36.43,24.19,245.84,NORMAL
23.21,33.31,730.74,32.75,23.99,231.37,NORMAL
39.75,54.28,872.59,39.59,23.89,295.59,RISING_RISK
44.61,61.71,1051.91,41.68,21.89,391.29,STAGNATION_PREDICTED
42.8,65.14,1042.49,39.93,24.69,406.84,STAGNATION_PREDICTED
25.21,52.54,791.52,33.84,24.02,250.32,RISING_RISK
24.08,33.24,728.75,33.31,23.85,232.57,NORMAL
38.9,54.68,869.62,39.09,23.47,299.77,RISING_RISK
44.84,61.38,1052.92,41.11,22.3,398.04,STAGNATION_PREDICTED
42.18,63.88,1006.37,38.44,24.81,397.85,STAGNATION_PREDICTED
28.56,54.63,795.04,34.87,23.94,256.53,RISING_RISK
21.27,34.68,712.35,32.73,23.88,233.19,NORMAL
38.8,55.85,884.56,37.72,23.68,302.82,RISING_RISK
46.2,62.26,1054.37,40.31,22.26,393.77,STAGNATION_PREDICTED
40.78,61.32,978.85,38.26,25.01,392.04,RISING_RISK
30.13,55.17,797.77,35.4,23.83,265.74,RISING_RISK
20.95,30.73,712.38,33.24,24.24,227.28,NORMAL
41.52,58.33,897.1,37.85,23.7,304.86,RISING_RISK
48.43,61.41,1041.44,40.81,22.26,383.81,STAGNATION_PREDICTED
44.39,60.52,951.64,38.53,24.69,380.31,RISING_RISK
30.44,61.41,819.63,33.42,23.96,277.51,RISING_RISK
20.63,29.87,694.72,32.21,24.56,228.45,NORMAL
40.41,60.43,910.86,38.97,24.31,316.37,RISING_RISK
48.6,59.57,1044.88,39.39,22.58,383.81,STAGNATION_PREDICTED
44.53,58.09,935.25,38.77,25.36,363.44,RISING_RISK
32.68,63.9,831.36,34.83,23.92,276.25,RISING_RISK
22.05,32.96,689.02,32.83,24.73,208.68,NORMAL
40.35,60.92,898.17,38.1,24.38,325.21,RISING_RISK
49.28,59.8,1041.94,39.26,22.78,398.81,STAGNATION_PREDICTED
44.06,57.13,914.6,37.82,25.06,348.73,RISING_RISK
34.74,65.65,852.4,34.45,23.33,288.33,RISING_RISK
22.36,32.28,668.68,33.7,25.11,211.22,NORMAL
40.47,62.54,903.52,39.07,24.14,329.13,RISING_RISK
49.35,61.16,1039.79,38.83,23.05,384.23,STAGNATION_PREDICTED
42.28,58.43,886.25,36.68,24.55,344.61,RISING_RISK
36.2,65.29,860.91,35.06,23.79,300.99,RISING_RISK
24.24,29.25,659.6,33.0,25.06,212.94,NORMAL
42.53,62.47,918.88,38.76,24.29,318.18,RISING_RISK
50.28,59.29,1048.17,37.64,23.14,378.27,STAGNATION_PREDICTED
41.07,57.66,883.25,37.22,24.54,336.56,RISING_RISK
35.14,60.94,865.93,34.97,24.01,299.37,RISING_RISK
23.38,28.79,643.32,34.36,24.74,216.37,NORMAL
40.57,59.85,915.03,39.1,23.94,320.03,RISING_RISK
51.89,63.83,1057.45,36.9,23.65,385.94,STAGNATION_PREDICTED
38.2,57.29,849.83,37.07,24.96,316.32,RISING_RISK
34.81,57.06,882.15,36.06,23.63,298.45,RISING_RISK
23.35,30.45,637.71,36.23,24.7,208.77,NORMAL
42.04,63.35,905.56,39.28,23.84,319.02,RISING_RISK
51.76,63.34,1054.5,38.25,24.13,377.44,STAGNATION_PREDICTED
35.11,57.64,836.2,37.14,24.72,310.58,RISING_RISK
32.46,55.77,899.61,36.8,23.72,312.63,RISING_RISK
23.09,32.54,643.67,36.88,24.78,201.91,NORMAL
42.6,61.61,917.47,39.97,23.14,315.1,RISING_RISK
51.16,61.94,1042.61,37.59,24.16,380.36,STAGNATION_PREDICTED
35.03,53.75,811.65,38.33,24.42,304.94,RISING_RISK
34.3,58.71,898.44,36.29,24.22,305.14,RISING_RISK
25.92,30.91,647.59,37.84,24.91,193.77,NORMAL
45.08,66.06,923.62,37.22,23.09,320.62,RISING_RISK
49.42,64.87,1035.54,36.01,23.7,385.81,STAGNATION_PREDICTED
33.8,49.93,786.65,37.54,24.32,291.84,NORMAL
36.59,57.06,906.08,37.42,23.81,314.48,RISING_RISK
26.44,31.35,646.6,37.63,24.5,188.4,NORMAL
46.02,68.17,922.79,37.2,23.14,323.33,RISING_RISK
50.74,67.69,1052.72,33.18,23.32,389.14,STAGNATION_PREDICTED
31.93,50.82,772.4,38.18,24.05,282.03,RISING_RISK
41.53,60.81,921.17,36.63,23.63,321.11,RISING_RISK
25.79,33.83,633.53,36.65,24.47,198.22,NORMAL
45.82,64.93,930.77,38.21,23.31,323.61,RISING_RISK
54.15,66.63,1050.44,32.17,23.26,387.38,STAGNATION_PREDICTED
31.14,50.08,745.57,40.06,24.22,276.73,RISING_RISK
39.82,62.12,942.32,36.64,23.61,319.94,RISING_RISK
25.81,32.49,620.26,35.34,24.18,205.57,NORMAL
44.96,67.83,943.57,38.23,23.55,335.11,RISING_RISK
53.1,67.74,1051.91,33.57,23.26,393.77,STAGNATION_PREDICTED
30.57,49.65,733.75,40.17,23.85,269.89,NORMAL
40.0,58.32,973.05,36.87,23.75,316.46,RISING_RISK
26.01,33.24,622.46,36.8,23.78,212.41,NORMAL
46.85,65.93,958.32,37.98,23.07,335.8,RISING_RISK
52.54,69.91,1059.3,33.97,23.41,394.81,STAGNATION_PREDICTED
30.95,48.46,735.95,39.61,24.0,275.69,NORMAL
39.76,55.78,973.07,38.57,23.55,319.56,RISING_RISK
24.9,32.21,618.86,37.06,23.95,215.93,NORMAL
46.61,66.13,961.36,38.27,23.05,330.16,RISING_RISK
51.62,67.45,1020.61,32.96,23.69,387.79,STAGNATION_PREDICTED
29.96,44.09,723.32,40.31,24.0,271.51,NORMAL
34.55,55.63,954.12,39.43,23.72,308.61,RISING_RISK
26.31,34.01,604.62,35.55,24.14,213.33,NORMAL
49.41,65.21,981.88,37.05,22.41,342.63,RISING_RISK
51.06,64.56,981.08,33.45,23.83,372.54,RISING_RISK
30.33,46.48,715.78,40.22,24.19,261.74,NORMAL
34.1,58.44,925.21,39.98,23.68,294.06,RISING_RISK
24.24,35.09,598.32,35.38,24.07,209.1,NORMAL
49.66,63.69,982.77,38.82,22.65,340.8,RISING_RISK
47.13,62.6,956.53,34.33,24.1,370.61,RISING_RISK
30.71,47.45,707.93,42.02,24.15,255.62,NORMAL
30.95,54.08,900.24,39.41,23.72,274.11,RISING_RISK
23.46,36.17,599.6,34.88,24.35,210.19,NORMAL
50.36,60.62,992.19,39.18,22.49,344.63,RISING_RISK
43.07,59.8,924.05,34.46,24.44,355.46,RISING_RISK
30.02,45.48,700.98,40.98,24.18,245.55,NORMAL
30.35,53.32,900.73,39.36,23.58,271.81,RISING_RISK
23.53,34.79,602.4,33.91,24.26,206.13,NORMAL
48.22,57.37,1001.57,40.66,22.82,363.63,STAGNATION_PREDICTED
42.08,55.8,913.47,35.84,24.27,350.61,RISING_RISK
31.98,45.09,683.32,40.24,24.34,250.94,NORMAL
30.21,49.43,881.3,39.46,23.88,274.52,NORMAL
23.85,32.76,590.68,34.27,24.96,209.43,NORMAL
49.84,60.71,1008.69,40.44,22.48,365.37,STAGNATION_PREDICTED
40.28,53.71,891.31,37.17,24.62,339.18,RISING_RISK
32.48,41.91,670.48,40.14,23.9,249.77,NORMAL
31.03,49.77,891.03,38.3,23.71,274.01,NORMAL
24.31,31.81,592.79,33.21,24.89,212.16,NORMAL
51.24,61.89,1015.36,41.65,22.9,364.38,STAGNATION_PREDICTED
40.25,54.97,891.51,36.32,24.69,347.84,RISING_RISK
32.47,42.29,668.73,38.84,23.98,245.39,NORMAL
29.8,50.38,898.21,38.56,23.81,275.5,RISING_RISK
20.2,32.83,574.76,32.32,24.47,205.05,NORMAL
50.74,61.02,1023.15,41.38,22.99,350.86,STAGNATION_PREDICTED
40.77,53.01,887.49,35.76,25.11,358.76,RISING_RISK
30.69,38.62,655.38,39.8,24.04,233.7,NORMAL
31.23,55.34,901.45,38.94,24.03,270.67,RISING_RISK
19.21,29.64,573.31,33.07,24.68,213.39,NORMAL
51.31,65.95,1025.81,42.14,22.89,350.8,STAGNATION_PREDICTED
42.37,55.58,893.42,34.9,24.92,358.94,RISING_RISK
32.56,36.65,648.7,38.67,23.89,225.66,NORMAL
30.16,53.89,907.75,38.65,24.14,281.88,RISING_RISK
16.92,30.67,569.09,33.77,24.36,200.93,NORMAL
49.13,65.91,1043.54,41.45,23.35,345.22,STAGNATION_PREDICTED
45.14,58.98,902.59,36.35,24.92,360.23,RISING_RISK
30.09,38.58,642.79,38.89,24.05,222.34,NORMAL
32.89,56.43,919.69,39.03,24.2,292.55,RISING_RISK
14.64,29.37,574.3,34.63,24.03,203.16,NORMAL
50.69,60.24,1041.14,41.12,23.38,356.78,STAGNATION_PREDICTED
49.29,59.59,913.94,36.38,25.41,364.56,RISING_RISK
29.77,35.13,632.15,39.97,23.63,225.65,NORMAL
33.68,58.55,933.02,42.32,24.57,300.64,RISING_RISK
13.56,28.85,557.11,33.73,23.82,202.22,NORMAL
47.51,63.76,1043.67,40.97,23.41,353.59,STAGNATION_PREDICTED
49.59,58.13,930.61,37.38,25.43,368.34,RISING_RISK
28.67,36.82,621.89,39.02,23.44,220.01,NORMAL
36.78,60.3,947.17,43.75,24.44,297.05,RISING_RISK
10.49,27.41,555.92,34.0,23.94,194.81,NORMAL
45.59,62.62,1046.28,40.16,23.53,356.34,STAGNATION_PREDICTED
51.71,60.21,923.71,38.91,25.14,369.47,RISING_RISK
28.88,36.3,625.24,40.33,23.28,208.56,NORMAL
35.68,60.66,971.52,44.41,24.54,302.74,RISING_RISK
11.15,26.43,540.95,35.31,24.27,192.16,NORMAL
47.38,60.96,1048.76,39.69,23.81,367.14,STAGNATION_PREDICTED
50.29,62.69,941.08,37.78,25.06,371.57,RISING_RISK
28.44,36.7,607.13,41.07,23.29,204.27,NORMAL
36.53,59.32,975.84,44.21,24.62,303.72,RISING_RISK
13.59,27.28,532.74,35.44,24.58,191.35,NORMAL
47.02,61.51,1046.51,40.29,23.45,356.83,STAGNATION_PREDICTED
50.04,61.85,960.77,37.11,24.92,373.75,RISING_RISK
26.64,35.48,607.81,41.07,22.99,212.51,NORMAL
38.11,59.39,978.43,44.89,24.43,307.18,RISING_RISK
13.77,28.03,529.32,36.21,24.62,193.07,NORMAL
47.71,62.11,1044.51,39.83,23.72,360.58,STAGNATION_PREDICTED
49.72,61.71,978.19,36.29,24.88,369.45,RISING_RISK
27.12,32.77,595.24,40.76,23.13,212.89,NORMAL
36.32,60.1,983.77,45.74,24.44,312.02,RISING_RISK
14.83,25.74,537.65,35.44,24.44,181.99,NORMAL
47.3,63.37,1045.97,38.97,23.46,361.16,STAGNATION_PREDICTED
49.37,61.01,964.88,35.49,24.53,382.34,RISING_RISK
26.16,30.85,598.99,40.96,23.17,214.15,NORMAL
38.19,57.09,991.54,45.2,23.83,315.4,RISING_RISK
15.38,22.12,526.21,35.49,24.01,194.19,NORMAL
46.88,63.98,1049.11,42.01,23.11,358.86,STAGNATION_PREDICTED
50.09,59.78,981.2,35.29,24.75,391.37,RISING_RISK
22.5,29.98,603.65,42.44,23.18,207.27,NORMAL
35.79,63.28,994.83,45.67,23.44,323.34,RISING_RISK
13.91,22.33,537.77,37.3,23.78,187.95,NORMAL
45.87,64.95,1045.97,41.05,23.51,361.01,STAGNATION_PREDICTED
50.32,62.27,987.78,35.23,24.91,392.94,RISING_RISK
20.32,26.56,593.6,42.85,23.34,199.77,NORMAL
37.39,61.62,999.43,46.68,23.37,333.73,RISING_RISK
16.78,19.08,551.28,38.67,23.48,185.38,NORMAL
46.06,62.89,1049.55,40.01,23.57,355.91,STAGNATION_PREDICTED
50.91,62.62,992.05,35.5,24.81,390.9,RISING_RISK
18.41,25.65,593.08,42.59,22.89,199.44,NORMAL
37.3,62.44,1006.7,46.55,23.74,341.91,STAGNATION_PREDICTED
19.52,21.7,550.17,38.47,23.59,167.82,NORMAL
46.27,67.36,1045.71,38.72,23.77,355.54,STAGNATION_PREDICTED
50.63,62.25,997.93,34.81,24.93,382.25,RISING_RISK
17.7,25.67,592.65,44.24,22.67,199.14,NORMAL
40.18,61.89,1018.59,47.78,23.58,359.21,STAGNATION_PREDICTED
18.63,20.61,538.03,37.16,23.46,176.67,NORMAL
46.94,65.1,1063.36,40.52,24.23,365.03,STAGNATION_PREDICTED
50.56,58.28,1015.47,36.29,24.71,380.59,STAGNATION_PREDICTED
17.3,24.95,609.06,43.93,22.9,198.9,NORMAL
41.17,65.02,1010.65,48.19,23.87,367.39,STAGNATION_PREDICTED
14.51,16.55,541.47,38.37,24.02,175.52,NORMAL
44.73,68.61,1070.9,40.78,24.47,363.92,STAGNATION_PREDICTED
46.93,57.4,1028.95,37.03,24.46,376.74,STAGNATION_PREDICTED
18.62,23.3,601.95,43.3,23.11,207.81,NORMAL
42.78,64.38,1012.35,48.75,23.83,391.97,STAGNATION_PREDICTED
13.94,19.32,538.96,39.29,24.15,175.0,NORMAL
45.71,65.74,1060.48,41.53,24.3,363.35,STAGNATION_PREDICTED
46.87,58.01,1019.31,39.22,24.85,374.93,STAGNATION_PREDICTED
19.34,22.44,603.14,43.13,23.19,206.56,NORMAL
42.45,65.42,1016.55,50.0,23.51,392.36,STAGNATION_PREDICTED
15.37,22.09,543.09,39.19,24.06,180.06,NORMAL
45.47,63.98,1067.53,42.62,24.7,367.62,STAGNATION_PREDICTED
46.8,55.77,1022.91,40.29,25.01,378.77,STAGNATION_PREDICTED
19.88,22.24,601.03,42.48,23.18,204.9,NORMAL
42.62,64.29,1012.07,51.75,23.58,399.53,STAGNATION_PREDICTED
17.05,20.67,547.33,39.9,24.11,179.59,NORMAL
46.99,61.1,1057.61,42.41,24.37,376.52,STAGNATION_PREDICTED
44.96,53.54,1020.81,40.07,25.32,384.57,STAGNATION_PREDICTED
17.78,20.73,607.7,42.78,23.2,209.46,NORMAL
42.55,65.0,1018.93,50.32,23.3,399.04,STAGNATION_PREDICTED
15.02,21.63,563.36,40.17,24.11,169.7,NORMAL
45.1,58.63,1039.51,42.14,24.08,361.57,STAGNATION_PREDICTED
47.29,50.71,1018.68,38.91,25.13,384.36,STAGNATION_PREDICTED
19.16,20.08,612.18,43.0,22.43,208.46,NORMAL
41.25,65.35,1023.96,50.48,23.32,397.23,STAGNATION_PREDICTED
14.94,19.26,552.24,41.08,24.35,175.13,NORMAL
46.03,59.81,1015.83,42.24,24.1,364.18,STAGNATION_PREDICTED
49.48,46.29,1027.88,40.47,25.03,382.52,RISING_RISK
16.97,21.02,605.53,42.23,22.42,214.92,NORMAL
41.18,65.0,1021.69,49.69,23.77,396.01,STAGNATION_PREDICTED
14.18,19.06,551.8,41.94,24.71,163.19,NORMAL
42.06,59.17,988.78,41.14,24.25,346.16,RISING_RISK
50.38,49.5,1029.37,40.99,24.88,377.39,RISING_RISK
17.16,22.01,616.81,43.99,22.35,221.58,NORMAL
41.92,61.03,1004.16,51.04,23.97,385.13,STAGNATION_PREDICTED
12.91,21.29,537.17,42.34,24.94,170.05,NORMAL
39.32,57.29,952.8,41.4,24.44,341.91,RISING_RISK
50.42,54.97,1024.67,41.44,25.22,378.3,STAGNATION_PREDICTED
18.52,22.12,620.09,43.96,22.31,215.16,NORMAL
41.63,58.39,976.24,50.67,23.93,374.24,RISING_RISK
12.03,21.04,539.24,42.35,25.21,171.37,NORMAL
36.37,54.11,935.34,41.33,24.63,340.73,RISING_RISK
51.65,56.62,1038.6,40.75,25.14,395.43,STAGNATION_PREDICTED
17.95,21.4,605.05,43.5,22.54,210.3,NORMAL
40.42,55.74,950.97,50.32,23.83,357.68,RISING_RISK
12.02,22.67,535.93,42.94,25.01,153.42,NORMAL
35.28,51.19,915.43,41.4,24.09,321.55,RISING_RISK
52.22,58.73,1034.02,40.22,25.55,393.07,STAGNATION_PREDICTED
16.69,22.55,605.32,42.69,22.74,198.26,NORMAL
39.95,55.81,915.93,51.05,24.3,348.51,RISING_RISK
11.85,24.23,544.83,42.73,25.56,151.07,NORMAL
32.55,49.68,894.48,42.28,24.16,306.63,NORMAL
53.42,64.06,1042.55,41.29,25.26,403.74,STAGNATION_PREDICTED
14.32,24.28,605.98,41.84,22.29,187.27,NORMAL
43.24,55.12,931.09,50.01,24.43,346.97,RISING_RISK
11.6,22.01,548.7,42.24,25.08,142.91,NORMAL
28.67,48.82,873.95,42.29,23.68,301.69,NORMAL
52.87,63.5,1047.8,42.59,25.49,402.23,STAGNATION_PREDICTED
16.01,27.52,592.93,42.33,22.83,194.72,NORMAL
43.01,55.99,936.69,50.26,24.29,364.5,RISING_RISK
12.03,22.66,543.07,41.84,25.29,147.81,NORMAL
26.78,53.99,886.14,41.91,24.02,310.24,RISING_RISK
49.59,64.08,1046.56,42.53,25.4,397.94,STAGNATION_PREDICTED
14.86,24.68,586.32,42.1,22.9,184.62,NORMAL
43.84,58.36,951.96,49.32,23.91,368.35,RISING_RISK
12.58,23.82,543.0,43.85,25.43,148.05,NORMAL
27.92,52.53,889.71,41.06,23.79,307.77,RISING_RISK
47.7,57.49,1010.79,42.73,25.2,387.94,STAGNATION_PREDICTED
14.11,23.22,595.06,42.48,22.49,196.09,NORMAL
43.13,58.27,948.77,49.43,23.9,366.58,RISING_RISK
12.07,22.75,537.38,44.6,25.83,152.83,NORMAL
29.05,57.51,888.43,40.63,23.69,302.39,RISING_RISK
47.04,54.64,977.25,42.71,25.08,370.87,RISING_RISK
12.78,24.47,584.06,43.53,22.75,195.84,NORMAL
44.26,56.92,956.01,48.7,24.51,358.22,RISING_RISK
11.67,19.3,540.01,43.22,25.66,163.44,NORMAL
29.43,57.53,894.37,40.27,23.91,299.95,RISING_RISK
45.82,52.82,960.59,42.94,25.09,370.2,RISING_RISK
12.49,24.46,586.13,44.76,22.68,195.56,NORMAL
44.84,54.53,956.3,48.71,24.02,359.36,RISING_RISK
12.89,20.92,541.98,44.11,25.11,166.49,NORMAL
30.65,58.63,913.29,39.27,24.35,308.68,RISING_RISK
43.86,48.61,943.12,41.89,25.02,359.49,RISING_RISK
11.53,25.49,572.18,44.45,22.32,186.25,NORMAL
43.86,58.6,959.36,48.79,23.6,369.78,RISING_RISK
14.38,20.81,561.08,41.41,25.17,157.49,NORMAL
34.13,59.63,914.24,39.36,24.06,310.3,RISING_RISK
43.07,49.85,920.22,42.99,25.51,339.48,RISING_RISK
11.03,22.63,567.08,43.4,22.45,197.41,NORMAL
40.94,56.69,959.07,50.01,23.06,368.06,RISING_RISK
15.67,18.39,554.6,40.29,25.13,155.25,NORMAL
36.54,60.26,917.66,42.4,24.77,324.49,RISING_RISK
41.36,50.07,894.98,43.52,25.28,342.89,RISING_RISK
11.38,22.06,555.29,43.38,22.15,200.18,NORMAL
44.72,55.98,964.53,51.41,23.39,375.34,RISING_RISK
16.98,13.82,549.85,41.32,25.63,149.8,NORMAL
36.05,58.87,928.63,42.08,24.63,336.99,RISING_RISK
39.89,51.35,878.07,44.6,25.37,326.64,RISING_RISK
10.25,21.91,564.94,42.2,21.91,193.6,NORMAL
46.19,57.75,972.8,48.93,23.48,370.27,RISING_RISK
17.28,15.11,559.5,38.71,25.36,152.94,NORMAL
35.39,59.84,937.48,40.77,24.37,334.5,RISING_RISK
40.37,55.34,872.98,46.05,25.15,321.5,RISING_RISK
10.87,22.71,562.28,42.92,21.8,198.58,NORMAL
44.54,56.4,986.16,48.83,23.28,381.17,RISING_RISK
18.14,17.78,566.69,39.15,25.65,148.09,NORMAL
34.85,61.03,942.55,40.47,24.41,338.88,RISING_RISK
40.0,54.22,889.25,47.6,24.71,328.57,RISING_RISK
12.12,22.53,563.21,42.47,22.42,203.78,NORMAL
43.44,57.17,980.82,46.62,22.52,373.17,RISING_RISK
17.03,17.81,568.42,38.94,25.57,150.67,NORMAL
36.03,62.87,953.7,41.14,24.28,340.85,RISING_RISK
41.05,56.52,896.63,47.28,25.22,332.54,RISING_RISK
13.0,24.7,560.05,42.29,22.33,201.43,NORMAL
44.4,56.63,990.28,46.69,22.86,382.38,RISING_RISK
14.44,21.19,573.6,41.09,25.48,150.8,NORMAL
36.61,65.66,943.64,41.52,23.69,338.09,RISING_RISK
38.79,58.24,908.88,47.52,25.43,338.01,RISING_RISK
12.21,23.61,563.55,41.6,22.47,201.7,NORMAL
44.01,58.65,987.52,45.98,23.51,381.4,RISING_RISK
12.01,18.73,571.48,40.42,25.05,143.95,NORMAL
36.83,66.43,952.47,41.26,23.75,353.1,RISING_RISK
39.87,61.62,919.56,47.85,25.52,345.86,RISING_RISK
11.38,20.83,562.63,40.99,22.2,200.85,NORMAL
44.95,60.1,999.89,46.52,23.07,387.92,RISING_RISK
12.62,19.63,576.25,40.37,24.62,139.79,NORMAL
35.74,67.44,964.8,40.58,23.79,351.53,RISING_RISK
40.28,60.59,917.48,47.97,25.4,353.7,RISING_RISK
11.82,24.45,552.61,40.58,22.1,194.99,NORMAL
43.59,57.42,1010.8,45.52,23.18,388.89,STAGNATION_PREDICTED
12.47,19.71,573.89,40.29,24.43,143.94,NORMAL
34.93,71.32,982.95,39.7,23.65,347.67,RISING_RISK
39.61,63.18,942.78,47.23,25.24,358.96,RISING_RISK
13.85,22.72,567.5,42.33,22.34,197.61,NORMAL
43.91,59.76,1016.6,45.5,23.87,389.6,STAGNATION_PREDICTED
12.81,24.51,598.61,41.65,24.59,169.11,NORMAL
34.04,69.34,1000.23,39.17,23.59,345.79,RISING_RISK
40.07,65.39,936.48,49.94,25.68,359.99,RISING_RISK
11.85,26.58,562.87,43.28,22.5,194.88,NORMAL
44.04,59.25,1026.93,45.67,23.43,396.95,STAGNATION_PREDICTED
15.88,26.47,626.81,41.75,24.58,173.1,NORMAL
33.44,71.38,1012.39,38.48,23.63,354.14,RISING_RISK
40.11,65.82,948.72,49.8,25.26,369.31,RISING_RISK
11.3,25.54,564.38,43.04,22.17,193.16,NORMAL
45.41,56.94,1028.59,46.13,23.36,395.24,STAGNATION_PREDICTED
19.46,27.28,656.06,42.8,24.69,173.2,NORMAL
34.92,69.57,1013.86,39.35,23.87,345.5,RISING_RISK
44.13,67.62,969.62,48.05,25.38,373.35,RISING_RISK
8.18,26.44,551.2,40.53,23.12,183.44,NORMAL
47.5,55.34,1022.97,46.89,23.15,398.4,STAGNATION_PREDICTED
21.06,27.19,673.05,42.91,24.48,182.77,NORMAL
39.37,67.36,1019.11,38.17,23.83,358.84,STAGNATION_PREDICTED
44.43,67.0,980.92,48.63,25.34,369.85,RISING_RISK
7.66,26.85,563.93,42.06,23.48,167.61,NORMAL
46.11,59.38,1021.76,46.12,23.16,401.23,STAGNATION_PREDICTED
24.08,29.87,701.99,42.77,24.4,193.24,NORMAL
40.01,68.21,1013.25,39.24,24.41,345.51,STAGNATION_PREDICTED
43.01,67.93,994.7,49.67,24.91,375.81,RISING_RISK
8.38,25.57,545.77,43.24,23.62,166.97,NORMAL
46.98,61.49,1025.37,45.23,23.24,390.98,STAGNATION_PREDICTED
25.72,34.47,713.2,42.53,24.67,201.89,NORMAL
38.25,69.68,1013.14,38.95,23.81,337.07,STAGNATION_PREDICTED
44.48,70.22,1008.08,48.36,24.97,374.47,STAGNATION_PREDICTED
8.21,27.1,550.29,43.17,23.59,165.49,NORMAL
46.5,60.27,1022.19,45.51,22.82,388.45,STAGNATION_PREDICTED
28.27,36.79,737.3,42.92,24.39,215.41,NORMAL
38.68,71.34,1022.4,39.46,23.55,345.81,STAGNATION_PREDICTED
44.36,71.61,1010.16,47.82,24.49,376.17,STAGNATION_PREDICTED
7.38,29.19,560.22,44.77,23.4,164.47,NORMAL
46.84,60.98,1027.46,44.82,23.03,394.9,STAGNATION_PREDICTED
28.05,40.7,749.73,41.49,24.47,220.08,NORMAL
38.53,72.67,1031.86,40.15,23.85,356.7,STAGNATION_PREDICTED
44.24,69.73,1001.93,47.26,24.36,381.83,STAGNATION_PREDICTED
8.77,30.51,575.64,45.83,23.23,156.08,NORMAL
46.67,58.43,1014.46,45.18,23.63,407.11,STAGNATION_PREDICTED
28.45,41.99,767.36,40.55,24.04,218.15,NORMAL
40.41,74.58,1042.15,39.9,23.69,366.1,STAGNATION_PREDICTED
46.51,71.68,999.81,47.05,24.03,382.33,RISING_RISK
8.35,33.11,565.09,46.03,23.31,153.17,NORMAL
48.19,63.05,1015.52,46.17,23.73,420.23,STAGNATION_PREDICTED
30.26,44.87,784.6,41.58,24.08,223.95,NORMAL
43.49,73.78,1031.81,40.29,23.61,360.52,STAGNATION_PREDICTED
47.07,72.18,996.77,47.54,24.1,378.35,RISING_RISK
6.18,36.03,572.4,44.35,23.1,157.27,NORMAL
46.85,58.76,985.3,45.76,24.07,409.36,STAGNATION_PREDICTED
32.76,44.98,795.38,41.28,24.43,243.0,NORMAL
41.5,75.15,1028.12,40.58,23.34,361.25,STAGNATION_PREDICTED
49.06,70.43,1001.76,47.51,24.34,373.32,STAGNATION_PREDICTED
7.54,35.2,576.07,45.64,23.19,159.35,NORMAL
43.0,57.01,958.0,46.13,23.61,395.53,RISING_RISK
34.8,44.19,820.04,43.01,24.46,246.64,NORMAL
40.55,69.45,1002.08,40.6,23.1,337.79,STAGNATION_PREDICTED
48.19,71.01,1011.04,46.06,24.36,374.35,STAGNATION_PREDICTED
8.46,32.8,573.03,47.51,23.78,166.1,NORMAL
41.38,55.79,931.4,46.66,23.27,392.32,RISING_RISK
37.78,47.06,843.34,45.41,23.8,249.52,RISING_RISK
41.32,63.77,987.79,40.4,23.24,316.36,RISING_RISK
47.85,70.52,1022.18,44.74,24.26,376.63,STAGNATION_PREDICTED
6.35,29.89,566.97,47.04,23.73,172.94,NORMAL
38.35,52.2,923.34,45.84,23.44,374.88,RISING_RISK
41.43,48.31,849.47,47.23,23.56,261.13,RISING_RISK
38.07,61.59,974.49,40.54,23.09,311.94,RISING_RISK
49.62,69.83,1022.35,44.39,23.95,379.84,STAGNATION_PREDICTED
5.97,28.13,556.54,46.82,23.5,181.96,NORMAL
38.47,49.83,893.96,47.42,23.4,370.18,RISING_RISK
41.62,50.17,873.82,46.89,23.38,258.55,RISING_RISK
36.9,56.4,960.12,42.58,23.06,308.22,RISING_RISK
50.59,68.93,1018.09,42.72,24.04,381.32,STAGNATION_PREDICTED
4.66,30.84,549.35,49.3,23.04,187.95,NORMAL
37.68,46.02,867.26,48.16,23.05,372.99,RISING_RISK
40.34,50.7,882.64,47.2,23.46,262.8,RISING_RISK
33.56,53.1,934.43,42.57,23.16,301.81,RISING_RISK
51.19,68.7,1019.87,41.99,24.17,384.79,STAGNATION_PREDICTED
4.8,32.52,544.05,48.85,23.37,183.02,NORMAL
35.67,45.76,843.31,47.41,22.97,359.54,RISING_RISK
40.52,51.91,881.91,48.33,23.53,279.51,RISING_RISK
34.46,52.51,903.71,43.43,23.45,304.86,RISING_RISK
52.49,68.17,1019.12,42.02,24.14,384.01,STAGNATION_PREDICTED
0.5,34.36,557.82,48.97,23.24,180.77,NORMAL
36.12,40.04,819.7,46.91,23.11,354.15,RISING_RISK
38.79,52.3,893.55,49.63,23.29,287.18,RISING_RISK
32.43,51.84,901.1,45.01,23.33,289.82,RISING_RISK
54.69,66.58,1032.35,42.15,24.6,376.0,STAGNATION_PREDICTED
1.4,28.61,540.65,48.22,23.34,183.32,NORMAL
31.31,39.16,799.28,46.74,23.74,344.2,NORMAL
39.73,52.14,903.22,48.56,23.52,288.72,RISING_RISK
30.08,49.59,877.7,44.64,22.89,266.39,NORMAL
55.27,67.06,1027.87,45.82,24.12,391.92,STAGNATION_PREDICTED
0.75,28.22,556.31,48.36,23.66,189.96,NORMAL
30.76,37.78,777.43,46.7,23.73,337.51,NORMAL
